Sample,Condition,Electrode,Epoch,Theta_Power
3,3-back,Fz,18,6.744553922714277e-08
3,3-back,Fz,19,1.141872450053617e-07
3,3-back,Fz,20,1.0793842051409931e-07
3,3-back,Fz,21,2.73386532953804e-08
3,3-back,Fz,22,2.3822936457226513e-08
3,3-back,Fz,23,3.046876666467167e-08
3,3-back,Fz,24,9.079997038665596e-09
3,3-back,Fz,25,1.253402959059492e-07
3,3-back,Fz,26,4.19000019988013e-08
3,3-back,Fz,27,7.484849260983031e-08
3,3-back,Fz,28,2.5565371803143824e-07
3,3-back,Fz,29,2.5490466288594634e-07
3,3-back,Fz,30,2.679587200935149e-08
3,3-back,Fz,31,1.0591443740714644e-07
3,3-back,Fz,32,1.7612883440261115e-07
3,3-back,Fz,33,6.228666594006446e-08
3,3-back,Fz,34,9.117394484594222e-08
3,3-back,Fz,35,2.2024156012311125e-07
3,3-back,Fz,36,1.0678251529854457e-07
3,3-back,Fz,37,7.030230351683365e-08
3,3-back,Fz,38,1.42474643834589e-07
3,3-back,Fz,39,1.951961731743381e-07
3,4-back,F3,1,9.753084352112238e-08
3,4-back,F3,2,1.5489978184283012e-07
3,4-back,F3,3,2.564889940485684e-08
3,4-back,F3,4,1.424461261127677e-07
3,4-back,F3,5,1.3693467759218063e-07
3,4-back,F3,6,2.3079411820647943e-08
3,4-back,F3,7,2.3097310064239318e-07
3,4-back,F3,8,2.167371102150399e-07
3,4-back,F3,9,1.2780305761481187e-07
3,4-back,F3,10,8.444792096409886e-08
3,4-back,F3,11,7.281859253590941e-08
3,4-back,F3,12,6.059116450524384e-07
3,4-back,F3,13,1.6251366353277016e-07
3,4-back,F3,14,1.8238509538810393e-07
3,4-back,F3,15,1.6773056296971125e-07
3,4-back,F3,16,1.2658484681132282e-07
3,4-back,F3,17,1.086709882000881e-07
3,4-back,F3,18,1.925056155098062e-07
3,4-back,F3,19,1.63499977283161e-07
3,4-back,F3,20,7.62049401743229e-08
3,4-back,F3,21,9.327716145534395e-08
3,4-back,F3,22,5.821960068794317e-07
3,4-back,F3,23,2.2347095620127835e-07
3,4-back,F3,24,1.1378562418554579e-07
3,4-back,F3,25,7.956288162707322e-08
3,4-back,F3,26,1.3512867618990419e-07
3,4-back,F3,27,2.413694672758867e-07
3,4-back,F3,28,1.5954057293833055e-07
3,4-back,F3,29,3.77607763068565e-08
3,4-back,F3,30,2.0366152449230728e-07
3,4-back,F3,31,2.5449285364130826e-07
3,4-back,F3,32,7.527141540136619e-08
3,4-back,F3,33,1.2022349289773175e-07
3,4-back,F3,34,1.7403933260442815e-07
3,4-back,F3,35,8.259246856718927e-08
3,4-back,F3,36,1.8093924232779392e-07
3,4-back,F3,37,1.820836820529562e-08
3,4-back,F3,38,1.7354000784398676e-07
3,4-back,F3,39,1.6827397511990263e-07
3,4-back,F3,40,6.263577719557885e-08
3,4-back,F4,1,7.247623326671152e-08
3,4-back,F4,2,1.1102813335504879e-07
3,4-back,F4,3,2.3105258364609326e-08
3,4-back,F4,4,1.2088216453132473e-07
3,4-back,F4,5,1.3864578031001854e-07
3,4-back,F4,6,4.233710635728525e-08
3,4-back,F4,7,2.0753147915165031e-07
3,4-back,F4,8,1.7185076688675526e-07
3,4-back,F4,9,1.2856027158854037e-07
3,4-back,F4,10,7.073097737039052e-08
3,4-back,F4,11,7.111015515469556e-08
3,4-back,F4,12,4.547850239094279e-07
3,4-back,F4,13,1.4255660260727864e-07
3,4-back,F4,14,1.4684954897571612e-07
3,4-back,F4,15,1.348556277272492e-07
3,4-back,F4,16,8.417489301036015e-08
3,4-back,F4,17,8.392087290417056e-08
3,4-back,F4,18,1.8253218684790504e-07
3,4-back,F4,19,1.2701435287296675e-07
3,4-back,F4,20,7.180997035279838e-08
3,4-back,F4,21,7.534625618948709e-08
3,4-back,F4,22,5.476022640325744e-06
3,4-back,F4,23,2.034708113011881e-07
3,4-back,F4,24,2.905981074480743e-07
3,4-back,F4,25,6.930953125972372e-08
3,4-back,F4,26,1.1575060724878248e-07
3,4-back,F4,27,2.522404776827137e-07
3,4-back,F4,28,1.4343578943359502e-07
3,4-back,F4,29,1.27523877641268e-07
3,4-back,F4,30,1.0962792430667465e-07
3,4-back,F4,31,1.6861836242869094e-07
3,4-back,F4,32,1.5034953588334432e-07
3,4-back,F4,33,1.1202793744887915e-07
3,4-back,F4,34,1.506839186381032e-07
3,4-back,F4,35,8.325489902503307e-08
3,4-back,F4,36,1.9784148647560839e-07
3,4-back,F4,37,2.5679421386572317e-08
3,4-back,F4,38,1.4218589695905686e-07
3,4-back,F4,39,1.5853043284946304e-07
3,4-back,F4,40,9.30776672796944e-08
3,4-back,F7,1,5.019983286249657e-08
3,4-back,F7,2,6.298937488318718e-07
3,4-back,F7,3,1.1323117566218936e-07
3,4-back,F7,4,1.8712673794202513e-07
3,4-back,F7,5,1.8440066654485846e-07
3,4-back,F7,6,2.2344707895250505e-08
3,4-back,F7,7,2.660617460540925e-07
3,4-back,F7,8,3.1793773636673757e-07
3,4-back,F7,9,1.7674939179663084e-07
3,4-back,F7,10,1.0444868876863723e-07
3,4-back,F7,11,1.0669531627347352e-07
3,4-back,F7,12,8.572576900010417e-07
3,4-back,F7,13,2.3816605219824623e-07
3,4-back,F7,14,2.3215537175041505e-07
3,4-back,F7,15,2.375048176113992e-07
3,4-back,F7,16,2.3061714097106172e-07
3,4-back,F7,17,1.6075962821516523e-07
3,4-back,F7,18,3.760332752691878e-07
3,4-back,F7,19,2.0368346226423528e-07
3,4-back,F7,20,1.7022989354251708e-07
3,4-back,F7,21,1.2325956217030906e-07
3,4-back,F7,22,5.732754650416485e-06
3,4-back,F7,23,3.7135403348856666e-07
3,4-back,F7,24,4.307929547038686e-07
3,4-back,F7,25,3.0352601889185346e-07
3,4-back,F7,26,2.9229338709744297e-07
3,4-back,F7,27,4.186194828822262e-07
3,4-back,F7,28,1.7957181431630807e-07
3,4-back,F7,29,5.680600157891574e-08
3,4-back,F7,30,2.3194685369998115e-07
3,4-back,F7,31,4.6075988809715523e-07
3,4-back,F7,32,1.3013341115369887e-07
3,4-back,F7,33,1.7508087109693947e-07
3,4-back,F7,34,2.6047060157324623e-07
3,4-back,F7,35,1.3302420903478815e-07
3,4-back,F7,36,2.1943136484417508e-07
3,4-back,F7,37,2.1335681778259888e-08
3,4-back,F7,38,2.6552388210407394e-07
3,4-back,F7,39,2.033247083161639e-07
3,4-back,F7,40,1.445583390251495e-07
3,4-back,F8,1,9.115456435412157e-08
3,4-back,F8,2,2.3197406498976478e-07
3,4-back,F8,3,1.4666470827787958e-08
3,4-back,F8,4,1.9208742597661633e-07
3,4-back,F8,5,2.9914353166202646e-07
3,4-back,F8,6,2.6755964236367604e-08
3,4-back,F8,7,4.123350591194431e-07
3,4-back,F8,8,3.270979935533062e-07
3,4-back,F8,9,1.6771816278622538e-07
3,4-back,F8,10,1.2680764347756775e-07
3,4-back,F8,11,1.262864261203303e-07
3,4-back,F8,12,8.799352052559475e-07
3,4-back,F8,13,1.7952072162762254e-07
3,4-back,F8,14,2.0597063170720665e-07
3,4-back,F8,15,3.003214051046648e-07
3,4-back,F8,16,1.456687604350828e-07
3,4-back,F8,17,1.4280753431115498e-07
3,4-back,F8,18,2.7704921497260803e-07
3,4-back,F8,19,2.0426181152078578e-07
3,4-back,F8,20,8.943504966654211e-08
3,4-back,F8,21,1.490586659076155e-07
3,4-back,F8,22,5.669795714857142e-06
3,4-back,F8,23,3.680098455680413e-07
3,4-back,F8,24,4.95606789057473e-07
3,4-back,F8,25,9.738071323669945e-08
3,4-back,F8,26,2.0425315635775319e-07
3,4-back,F8,27,4.7303242839268137e-07
3,4-back,F8,28,2.0757434596997622e-07
3,4-back,F8,29,5.250447269909885e-08
3,4-back,F8,30,1.5006412903830786e-07
3,4-back,F8,31,3.4634247386386877e-07
3,4-back,F8,32,4.5740491700401286e-08
3,4-back,F8,33,1.6690709876715976e-07
3,4-back,F8,34,3.0060558783524804e-07
3,4-back,F8,35,1.504783016062094e-07
3,4-back,F8,36,2.754344549735683e-07
3,4-back,F8,37,2.418715287331849e-08
3,4-back,F8,38,1.8441882041786903e-07
3,4-back,F8,39,2.356873330915133e-07
3,4-back,F8,40,2.542197058802387e-08
3,4-back,Fz,1,9.197101233490419e-08
3,4-back,Fz,2,1.431327967960196e-07
3,4-back,Fz,3,3.050674674360432e-08
3,4-back,Fz,4,1.465514231670466e-07
3,4-back,Fz,5,1.4084096969554653e-07
3,4-back,Fz,6,2.59228921808998e-08
3,4-back,Fz,7,2.2462904903873602e-07
3,4-back,Fz,8,2.096790272676469e-07
3,4-back,Fz,9,1.0510762942772875e-07
3,4-back,Fz,10,8.466701011803347e-08
3,4-back,Fz,11,6.635191308231871e-08
3,4-back,Fz,12,5.259413595137073e-07
3,4-back,Fz,13,1.4518886283296626e-07
3,4-back,Fz,14,1.7279136949270497e-07
3,4-back,Fz,15,1.619568203533665e-07
3,4-back,Fz,16,1.0154486077048724e-07
3,4-back,Fz,17,1.0630373642584088e-07
3,4-back,Fz,18,1.7334038657409205e-07
3,4-back,Fz,19,1.6286685908678627e-07
3,4-back,Fz,20,7.563246582939147e-08
3,4-back,Fz,21,9.339362184227212e-08
3,4-back,Fz,22,6.231634818548048e-07
3,4-back,Fz,23,2.2159177159696381e-07
3,4-back,Fz,24,1.2152558739755082e-07
3,4-back,Fz,25,7.518571863587898e-08
3,4-back,Fz,26,1.0793361300711655e-07
3,4-back,Fz,27,2.410907972305119e-07
3,4-back,Fz,28,1.4188161098525418e-07
3,4-back,Fz,29,3.659333663852075e-08
3,4-back,Fz,30,1.202090332496822e-07
3,4-back,Fz,31,2.091543925711058e-07
3,4-back,Fz,32,4.979626705912006e-08
3,4-back,Fz,33,1.0535668793933516e-07
3,4-back,Fz,34,1.5354646068545354e-07
3,4-back,Fz,35,7.64456366116839e-08
3,4-back,Fz,36,1.7921806374864033e-07
3,4-back,Fz,37,3.302002294737914e-08
3,4-back,Fz,38,1.564728326097075e-07
3,4-back,Fz,39,1.436258633732401e-07
3,4-back,Fz,40,4.912667737668449e-08
4,1-back,F3,1,2.7327651534423132e-08
4,1-back,F3,2,2.449283464550466e-07
4,1-back,F3,3,4.163918014135549e-08
4,1-back,F3,4,2.3092850630484173e-07
4,1-back,F3,5,2.1628158433168643e-07
4,1-back,F3,6,1.5091663366901795e-07
4,1-back,F3,7,1.5967606095921437e-07
4,1-back,F3,8,1.5596554548398443e-07
4,1-back,F3,9,2.1080175851902572e-07
4,1-back,F3,10,3.05837786475414e-08
4,1-back,F3,11,1.3444782020555872e-07
4,1-back,F3,12,1.258161126918327e-07
4,1-back,F3,13,5.2463708181415074e-08
4,1-back,F3,14,2.744999697741114e-08
4,1-back,F3,15,1.7684400428942862e-07
4,1-back,F3,16,1.290343749767822e-07
4,1-back,F3,17,2.9424712806054093e-08
4,1-back,F3,18,3.094890873748555e-08
4,1-back,F3,19,1.8847329780432927e-07
4,1-back,F3,20,3.2647147069129e-08
4,1-back,F3,21,5.230050604683423e-08
4,1-back,F3,22,1.7281811809667882e-07
4,1-back,F3,23,1.8462992120844868e-07
4,1-back,F3,24,2.742957299285363e-08
4,1-back,F3,25,8.960789487109864e-08
4,1-back,F3,26,4.6783358884568e-08
4,1-back,F3,27,1.0624096154103186e-07
4,1-back,F3,28,3.682174002357335e-08
4,1-back,F3,29,1.5601107461053059e-07
4,1-back,F3,30,3.560495805237406e-08
4,1-back,F3,31,1.2485446117772754e-07
4,1-back,F3,32,1.1639218074194389e-07
4,1-back,F3,33,1.385326790815367e-07
4,1-back,F3,34,3.176470662568566e-08
4,1-back,F3,35,1.0652677943025375e-07
4,1-back,F3,36,2.589966087260986e-08
4,1-back,F3,37,1.683375720408918e-07
4,1-back,F3,38,1.2368275976120014e-07
4,1-back,F4,1,2.6605822108213634e-08
4,1-back,F4,2,1.690815619431095e-07
4,1-back,F4,3,2.5080755482467667e-08
4,1-back,F4,4,1.598088726098518e-07
4,1-back,F4,5,1.5537114839708145e-07
4,1-back,F4,6,1.1469073595430924e-07
4,1-back,F4,7,1.0585740273107826e-07
4,1-back,F4,8,1.28973004992016e-07
4,1-back,F4,9,1.5508232084789373e-07
4,1-back,F4,10,4.666613878237581e-08
4,1-back,F4,11,1.2388233638968658e-07
4,1-back,F4,12,1.075180148246087e-07
4,1-back,F4,13,4.550446400347289e-08
4,1-back,F4,14,2.3316045929878516e-08
4,1-back,F4,15,1.2147152718197293e-07
4,1-back,F4,16,9.458969595974055e-08
4,1-back,F4,17,3.093534201075132e-08
4,1-back,F4,18,2.498903332391219e-08
4,1-back,F4,19,1.2859960636876397e-07
4,1-back,F4,20,2.870082937134016e-08
4,1-back,F4,21,4.291661919942036e-08
4,1-back,F4,22,1.314077280773698e-07
4,1-back,F4,23,1.468021527040361e-07
4,1-back,F4,24,2.7632969252176247e-08
4,1-back,F4,25,7.744699515533023e-08
4,1-back,F4,26,2.9079905898219624e-08
4,1-back,F4,27,9.106904702202032e-08
4,1-back,F4,28,2.0405783795777244e-08
4,1-back,F4,29,9.956953697156038e-08
4,1-back,F4,30,3.851789557413746e-08
4,1-back,F4,31,7.896451741321159e-08
4,1-back,F4,32,1.1685064825777416e-07
4,1-back,F4,33,1.2657538968356365e-07
4,1-back,F4,34,2.2856710608114057e-08
4,1-back,F4,35,7.831242582323598e-08
4,1-back,F4,36,2.450943353527171e-08
4,1-back,F4,37,1.6458598807100801e-07
4,1-back,F4,38,1.0131225364099485e-07
4,1-back,F7,1,1.4333169550166012e-08
4,1-back,F7,2,3.371748768896572e-07
4,1-back,F7,3,4.782492636119853e-08
4,1-back,F7,4,3.660465337036617e-07
4,1-back,F7,5,3.704581795747916e-07
4,1-back,F7,6,2.159282010366437e-07
4,1-back,F7,7,2.8202959217410195e-07
4,1-back,F7,8,2.375416969943258e-07
4,1-back,F7,9,2.6956456924557983e-07
4,1-back,F7,10,2.0233739111963826e-08
4,1-back,F7,11,1.9623770485533106e-07
4,1-back,F7,12,1.950359513523153e-07
4,1-back,F7,13,3.5322960374494434e-08
4,1-back,F7,14,1.5054299806035917e-08
4,1-back,F7,15,2.1179257726028772e-07
4,1-back,F7,16,1.4065541436057904e-07
4,1-back,F7,17,1.426604934221028e-08
4,1-back,F7,18,1.7651585489913515e-08
4,1-back,F7,19,2.7180638127714664e-07
4,1-back,F7,20,1.9293593770416967e-08
4,1-back,F7,21,5.0799254032603064e-08
4,1-back,F7,22,2.808622013696353e-07
4,1-back,F7,23,2.614077669854899e-07
4,1-back,F7,24,1.546790707540306e-08
4,1-back,F7,25,1.475503960573962e-07
4,1-back,F7,26,2.6187543514292186e-08
4,1-back,F7,27,1.7094053160304404e-07
4,1-back,F7,28,1.1703217469526988e-08
4,1-back,F7,29,2.5233121510697655e-07
4,1-back,F7,30,2.6209707773184817e-08
4,1-back,F7,31,2.0145290011869545e-07
4,1-back,F7,32,1.6303321345245811e-07
4,1-back,F7,33,2.048485169640334e-07
4,1-back,F7,34,2.579136653464563e-08
4,1-back,F7,35,2.0233446713327882e-07
4,1-back,F7,36,2.4391029228790824e-08
4,1-back,F7,37,2.1480521613710339e-07
4,1-back,F7,38,1.8956061179357654e-07
4,1-back,F8,1,1.2017290142528898e-08
4,1-back,F8,2,3.522983887299793e-07
4,1-back,F8,3,2.2036774528344922e-08
4,1-back,F8,4,3.188470577523287e-07
4,1-back,F8,5,3.072390239894819e-07
4,1-back,F8,6,2.3430202268247242e-07
4,1-back,F8,7,2.3852755466683757e-07
4,1-back,F8,8,2.441001238091408e-07
4,1-back,F8,9,2.871577282741642e-07
4,1-back,F8,10,3.262628170949403e-08
4,1-back,F8,11,2.46207237118537e-07
4,1-back,F8,12,2.1902690064314749e-07
4,1-back,F8,13,2.519355653926154e-08
4,1-back,F8,14,2.0843569904557284e-08
4,1-back,F8,15,1.9484558286510515e-07
4,1-back,F8,16,1.5276336400952192e-07
4,1-back,F8,17,2.3445058019524124e-08
4,1-back,F8,18,2.651006430612771e-08
4,1-back,F8,19,2.7174473249801623e-07
4,1-back,F8,20,1.724310250054176e-08
4,1-back,F8,21,2.8540894851464174e-08
4,1-back,F8,22,2.6402808812494854e-07
4,1-back,F8,23,2.493356974766322e-07
4,1-back,F8,24,2.9005142916043242e-08
4,1-back,F8,25,1.6893954261308672e-07
4,1-back,F8,26,1.947753376655845e-08
4,1-back,F8,27,1.4640621093943748e-07
4,1-back,F8,28,1.506504643744514e-08
4,1-back,F8,29,2.288173005862271e-07
4,1-back,F8,30,1.4382715538092859e-08
4,1-back,F8,31,1.4986490611244537e-07
4,1-back,F8,32,2.3701387845188685e-07
4,1-back,F8,33,2.3524922943376335e-07
4,1-back,F8,34,1.3631208077014222e-08
4,1-back,F8,35,1.9378252581151194e-07
4,1-back,F8,36,1.4060468858301293e-08
4,1-back,F8,37,2.130909619061559e-07
4,1-back,F8,38,2.250259465359898e-07
4,1-back,Fz,1,3.999342472859277e-08
4,1-back,Fz,2,1.9837827393910073e-07
4,1-back,Fz,3,3.75077183029166e-08
4,1-back,Fz,4,1.9303666318169686e-07
4,1-back,Fz,5,1.8297003608388056e-07
4,1-back,Fz,6,1.3691916088394647e-07
4,1-back,Fz,7,1.4122758771004822e-07
4,1-back,Fz,8,1.3471587099513862e-07
4,1-back,Fz,9,1.8820153383590387e-07
4,1-back,Fz,10,3.6801580405669787e-08
4,1-back,Fz,11,1.4515649467594118e-07
4,1-back,Fz,12,1.1995310667760177e-07
4,1-back,Fz,13,4.597288888487216e-08
4,1-back,Fz,14,2.537101034585634e-08
4,1-back,Fz,15,1.6409931186200135e-07
4,1-back,Fz,16,1.1807581847411677e-07
4,1-back,Fz,17,3.0291320712861035e-08
4,1-back,Fz,18,3.038468058649191e-08
4,1-back,Fz,19,1.6427781118321777e-07
4,1-back,Fz,20,3.2089552997734476e-08
4,1-back,Fz,21,4.4699833441749877e-08
4,1-back,Fz,22,1.5011629685549196e-07
4,1-back,Fz,23,1.7319788557317025e-07
4,1-back,Fz,24,4.050015000724994e-08
4,1-back,Fz,25,8.336879530206699e-08
4,1-back,Fz,26,4.185700008798714e-08
4,1-back,Fz,27,1.0235862078417046e-07
4,1-back,Fz,28,3.638207335316788e-08
4,1-back,Fz,29,1.2019103899006407e-07
4,1-back,Fz,30,5.149613168999019e-08
4,1-back,Fz,31,8.820437320216973e-08
4,1-back,Fz,32,1.4365347377210438e-07
4,1-back,Fz,33,1.1755288423926776e-07
4,1-back,Fz,34,3.330957846015168e-08
4,1-back,Fz,35,8.555978280636906e-08
4,1-back,Fz,36,3.218725015401409e-08
4,1-back,Fz,37,1.8458021289052905e-07
4,1-back,Fz,38,1.1450086047426851e-07
4,2-back,F3,1,1.4016049811221348e-07
4,2-back,F3,2,1.0138368136143416e-07
4,2-back,F3,3,3.494506904855957e-08
4,2-back,F3,4,2.2071763293017444e-07
4,2-back,F3,5,3.3818552760235045e-07
4,2-back,F3,6,2.2804193131477532e-07
4,2-back,F3,7,2.680073125426396e-07
4,2-back,F3,8,1.6938144709202527e-07
4,2-back,F3,9,1.8915189723995765e-08
4,2-back,F3,10,2.496993117127746e-07
4,2-back,F3,11,3.6821950048002144e-07
4,2-back,F3,12,7.845716029837457e-08
4,2-back,F3,13,1.2271300906225843e-07
4,2-back,F3,14,1.8533276992051914e-07
4,2-back,F3,15,2.5679762641964755e-08
4,2-back,F3,16,1.2676735967169312e-07
4,2-back,F3,17,1.8766501105686012e-07
4,2-back,F3,18,1.4904588648694398e-07
4,2-back,F3,19,1.5323146731662185e-07
4,2-back,F3,20,1.4164883233904656e-07
4,2-back,F3,21,9.05060647429665e-08
4,2-back,F3,22,2.3306657829235812e-07
4,2-back,F3,23,2.590750824975672e-07
4,2-back,F3,24,1.8159280293139904e-07
4,2-back,F3,25,2.746086712104545e-07
4,2-back,F3,26,2.2053594665986024e-08
4,2-back,F3,27,1.9502979063124138e-07
4,2-back,F3,28,3.3183534770471335e-07
4,2-back,F3,29,1.2220113243548746e-07
4,2-back,F3,30,1.2895357268793992e-07
4,2-back,F3,31,2.98290044607001e-08
4,2-back,F3,32,1.6375462782668764e-07
4,2-back,F3,33,1.614728285521633e-07
4,2-back,F3,34,1.2903047666252026e-07
4,2-back,F3,35,2.242153933490792e-08
4,2-back,F4,1,1.2611482698774073e-07
4,2-back,F4,2,1.0279645537399367e-07
4,2-back,F4,3,1.9111941949419147e-08
4,2-back,F4,4,1.8905488736932241e-07
4,2-back,F4,5,2.5725616786743864e-07
4,2-back,F4,6,1.7269414213656816e-07
4,2-back,F4,7,1.769706745628447e-07
4,2-back,F4,8,1.3511646200706265e-07
4,2-back,F4,9,1.8526790648229176e-08
4,2-back,F4,10,2.0261747122920998e-07
4,2-back,F4,11,2.3434339620507962e-07
4,2-back,F4,12,7.418263106505763e-08
4,2-back,F4,13,6.399080806074912e-08
4,2-back,F4,14,1.2773431646012667e-07
4,2-back,F4,15,3.842493268350014e-08
4,2-back,F4,16,1.0096998804691453e-07
4,2-back,F4,17,1.5070697502641233e-07
4,2-back,F4,18,1.2086024623947835e-07
4,2-back,F4,19,1.1816982205743071e-07
4,2-back,F4,20,1.1339952466527956e-07
4,2-back,F4,21,7.40032132640345e-08
4,2-back,F4,22,1.4684547236078215e-07
4,2-back,F4,23,2.1478247467325376e-07
4,2-back,F4,24,1.2756167767800885e-07
4,2-back,F4,25,1.9505514926112494e-07
4,2-back,F4,26,1.6966079205951624e-08
4,2-back,F4,27,2.066487990746154e-07
4,2-back,F4,28,2.453538393574951e-07
4,2-back,F4,29,7.909666406627774e-08
4,2-back,F4,30,1.2028042179003706e-07
4,2-back,F4,31,4.94696963211162e-08
4,2-back,F4,32,1.5179016813972524e-07
4,2-back,F4,33,1.1537595406149429e-07
4,2-back,F4,34,1.2299834682461962e-07
4,2-back,F4,35,1.5639315065085767e-08
4,2-back,F7,1,2.5146339626901516e-07
4,2-back,F7,2,1.6005720380479002e-07
4,2-back,F7,3,1.4848352921204171e-08
4,2-back,F7,4,3.4714258143426645e-07
4,2-back,F7,5,5.214758313383035e-07
4,2-back,F7,6,3.0588693382475586e-07
4,2-back,F7,7,3.164122203841363e-07
4,2-back,F7,8,2.4198541346911395e-07
4,2-back,F7,9,1.275186760429701e-08
4,2-back,F7,10,3.0068963592266375e-07
4,2-back,F7,11,5.040443512075386e-07
4,2-back,F7,12,1.1060020631808652e-07
4,2-back,F7,13,1.5345768593198222e-07
4,2-back,F7,14,2.4176009643527334e-07
4,2-back,F7,15,5.273973518358298e-08
4,2-back,F7,16,1.667902595647669e-07
4,2-back,F7,17,2.3594287705145578e-07
4,2-back,F7,18,2.0577961223575736e-07
4,2-back,F7,19,2.1750158387753893e-07
4,2-back,F7,20,2.3017810891246845e-07
4,2-back,F7,21,1.6075731070619908e-07
4,2-back,F7,22,3.682656520735771e-07
4,2-back,F7,23,4.079208457768664e-07
4,2-back,F7,24,2.6109976268893045e-07
4,2-back,F7,25,4.15342840850105e-07
4,2-back,F7,26,2.0189745157156798e-08
4,2-back,F7,27,3.4164592038522906e-07
4,2-back,F7,28,4.43632179666037e-07
4,2-back,F7,29,1.8147391844974995e-07
4,2-back,F7,30,1.6216904366948335e-07
4,2-back,F7,31,2.6958226777071925e-08
4,2-back,F7,32,2.5934336152471357e-07
4,2-back,F7,33,2.1698392757152712e-07
4,2-back,F7,34,1.8919169594189412e-07
4,2-back,F7,35,2.3268668082358908e-08
4,2-back,F8,1,2.3504605006205008e-07
4,2-back,F8,2,2.296307074462395e-07
4,2-back,F8,3,1.575319853092097e-08
4,2-back,F8,4,4.4650794095434745e-07
4,2-back,F8,5,6.15787756924925e-07
4,2-back,F8,6,3.183779492797995e-07
4,2-back,F8,7,2.8536585688992375e-07
4,2-back,F8,8,2.68539353869263e-07
4,2-back,F8,9,1.3395545175422949e-08
4,2-back,F8,10,3.40106527672329e-07
4,2-back,F8,11,5.258025080430076e-07
4,2-back,F8,12,1.406667304037247e-07
4,2-back,F8,13,1.6022578431732483e-07
4,2-back,F8,14,2.8981118747287763e-07
4,2-back,F8,15,6.72172312292397e-08
4,2-back,F8,16,2.0195420756777396e-07
4,2-back,F8,17,2.0857190262236782e-07
4,2-back,F8,18,2.4561521329368887e-07
4,2-back,F8,19,2.2983974012781262e-07
4,2-back,F8,20,2.5410424976922237e-07
4,2-back,F8,21,2.1501865036531179e-07
4,2-back,F8,22,3.6820332192295723e-07
4,2-back,F8,23,4.4855498737338887e-07
4,2-back,F8,24,2.1210415658110935e-07
4,2-back,F8,25,4.13937401313426e-07
4,2-back,F8,26,1.6542190326494555e-08
4,2-back,F8,27,5.033906877676607e-07
4,2-back,F8,28,4.461246083719026e-07
4,2-back,F8,29,1.880198308038731e-07
4,2-back,F8,30,1.923454226488172e-07
4,2-back,F8,31,2.7706663884184494e-08
4,2-back,F8,32,4.1177161967481753e-07
4,2-back,F8,33,2.850695325415965e-07
4,2-back,F8,34,2.173913170397053e-07
4,2-back,F8,35,9.306852482170418e-09
4,2-back,Fz,1,1.3382029520682472e-07
4,2-back,Fz,2,8.669425861045611e-08
4,2-back,Fz,3,3.41781532867016e-08
4,2-back,Fz,4,2.1204183817329816e-07
4,2-back,Fz,5,3.3910653637463717e-07
4,2-back,Fz,6,2.3187950751621978e-07
4,2-back,Fz,7,2.3659956186543763e-07
4,2-back,Fz,8,1.6622190312768925e-07
4,2-back,Fz,9,2.5205639025286833e-08
4,2-back,Fz,10,2.600855582899475e-07
4,2-back,Fz,11,2.7401909503446324e-07
4,2-back,Fz,12,8.890266586284527e-08
4,2-back,Fz,13,1.3258363730232173e-07
4,2-back,Fz,14,1.595625263472357e-07
4,2-back,Fz,15,5.0637231619567473e-08
4,2-back,Fz,16,1.2887363144434176e-07
4,2-back,Fz,17,1.750819306192057e-07
4,2-back,Fz,18,1.376883274639528e-07
4,2-back,Fz,19,1.3250430023147156e-07
4,2-back,Fz,20,1.337474446334887e-07
4,2-back,Fz,21,9.418807400524337e-08
4,2-back,Fz,22,1.906946884790186e-07
4,2-back,Fz,23,2.510890173181464e-07
4,2-back,Fz,24,1.7056035435233895e-07
4,2-back,Fz,25,2.463100833605243e-07
4,2-back,Fz,26,3.0801205926266846e-08
4,2-back,Fz,27,1.9284878038631315e-07
4,2-back,Fz,28,2.8615996998582317e-07
4,2-back,Fz,29,1.025366642169311e-07
4,2-back,Fz,30,1.1861933521428348e-07
4,2-back,Fz,31,3.9112034085337925e-08
4,2-back,Fz,32,1.5889343245512179e-07
4,2-back,Fz,33,1.4127235359451025e-07
4,2-back,Fz,34,1.2533896669036776e-07
4,2-back,Fz,35,1.8438101446414936e-08
4,3-back,F3,1,3.486129397063004e-07
4,3-back,F3,2,1.7202814614838655e-07
4,3-back,F3,3,1.9342845265090062e-07
4,3-back,F3,4,3.176539970960441e-07
4,3-back,F3,5,1.2741197559235218e-07
4,3-back,F3,6,2.742279317115618e-07
4,3-back,F3,7,1.4107394646759297e-07
4,3-back,F3,8,8.74718789659892e-08
4,3-back,F3,9,4.60828977639345e-08
4,3-back,F3,10,1.579079545437629e-07
4,3-back,F3,11,2.586067854263158e-07
4,3-back,F3,12,1.8151486230107188e-07
4,3-back,F3,13,2.2304424909211544e-07
4,3-back,F3,14,2.1045056263821691e-07
4,3-back,F3,15,1.5454182108176128e-07
4,3-back,F3,16,3.0664331064542607e-07
4,3-back,F3,17,3.1996467080666083e-07
4,3-back,F3,18,9.256541437002327e-08
4,3-back,F3,19,1.446830425700443e-07
4,3-back,F3,20,1.1347640310482485e-07
4,3-back,F3,21,2.5003305752770522e-08
4,3-back,F3,22,3.511131952534543e-08
4,3-back,F3,23,1.9678735315125402e-07
4,3-back,F3,24,1.268745240895406e-07
4,3-back,F3,25,1.0739342503819407e-07
4,3-back,F3,26,4.178910498183514e-08
