Sample,Condition,Electrode,Epoch,Theta_Power
8,1-back,F8,4,2.542079721960089e-10
8,1-back,F8,5,4.968678994929586e-11
8,1-back,F8,6,2.3196967640381405e-11
8,1-back,F8,7,8.53958027865905e-11
8,1-back,F8,8,2.821346173856984e-11
8,1-back,F8,9,4.2424194453030625e-11
8,1-back,F8,10,4.323926948985886e-11
8,1-back,F8,11,1.6515496059565014e-10
8,1-back,F8,12,5.7089626153242146e-11
8,1-back,F8,13,1.1257196316765352e-10
8,1-back,F8,14,6.144673894423858e-11
8,1-back,F8,15,1.8215183185066977e-10
8,1-back,F8,16,5.580348977862137e-11
8,1-back,F8,17,8.380025527555012e-11
8,1-back,F8,18,6.831157382653533e-11
8,1-back,F8,19,7.710725776485857e-11
8,1-back,F8,20,9.581390042695056e-11
8,1-back,F8,21,1.5006968578654622e-09
8,1-back,Fz,1,4.942846014392371e-10
8,1-back,Fz,2,3.628113542003155e-10
8,1-back,Fz,3,3.862855468823561e-10
8,1-back,Fz,4,2.2417247580216372e-10
8,1-back,Fz,5,7.560729108725357e-11
8,1-back,Fz,6,7.57362917108562e-11
8,1-back,Fz,7,2.8276087162021884e-10
8,1-back,Fz,8,2.398499727824589e-10
8,1-back,Fz,9,5.158983086821321e-11
8,1-back,Fz,10,1.9460385232984867e-10
8,1-back,Fz,11,1.0873315585949428e-10
8,1-back,Fz,12,1.4273602458079954e-10
8,1-back,Fz,13,1.4383250964438133e-10
8,1-back,Fz,14,2.481687600598383e-10
8,1-back,Fz,15,3.0597977663723093e-10
8,1-back,Fz,16,1.8963111750084637e-10
8,1-back,Fz,17,3.951727876396996e-10
8,1-back,Fz,18,1.1979850727836327e-10
8,1-back,Fz,19,1.4555695186672105e-10
8,1-back,Fz,20,1.0133541276819917e-10
8,1-back,Fz,21,1.2300079815611478e-09
8,2-back,F3,1,2.7656996579549846e-10
8,2-back,F3,2,1.400664263211381e-10
8,2-back,F3,3,2.5345481748703104e-10
8,2-back,F3,4,9.033807805425473e-11
8,2-back,F3,5,2.299776227516275e-10
8,2-back,F3,6,5.397350327135726e-10
8,2-back,F3,7,1.3890512389234967e-10
8,2-back,F3,8,1.7766096402862624e-10
8,2-back,F3,9,8.529178308003955e-11
8,2-back,F3,10,1.6771424125020166e-10
8,2-back,F3,11,3.0695221498649897e-10
8,2-back,F3,12,1.8303886200325787e-10
8,2-back,F3,13,2.276456080004411e-10
8,2-back,F3,14,4.79000932637257e-10
8,2-back,F3,15,6.265581605828109e-11
8,2-back,F3,16,1.7758507715057107e-10
8,2-back,F3,17,2.9941152610117393e-10
8,2-back,F3,18,4.340833077282227e-11
8,2-back,F3,19,1.0146533035300426e-10
8,2-back,F3,20,4.061355264365065e-11
8,2-back,F3,21,5.28749868401023e-10
8,2-back,F3,22,2.9132025025075754e-10
8,2-back,F3,23,8.497065105325456e-11
8,2-back,F3,24,1.0645367642434104e-10
8,2-back,F3,25,1.722537079738052e-10
8,2-back,F4,1,3.669625970167297e-10
8,2-back,F4,2,2.0095448832603876e-10
8,2-back,F4,3,3.0652102375524254e-10
8,2-back,F4,4,1.2340394249962957e-10
8,2-back,F4,5,4.5814717298102996e-10
8,2-back,F4,6,3.581387588095053e-10
8,2-back,F4,7,1.0035130030163758e-10
8,2-back,F4,8,1.5334807886975804e-10
8,2-back,F4,9,7.107824667710535e-11
8,2-back,F4,10,2.814596148083686e-10
8,2-back,F4,11,2.874495782040834e-10
8,2-back,F4,12,1.235754542532385e-10
8,2-back,F4,13,1.8648937349007221e-10
8,2-back,F4,14,3.0737453341510285e-10
8,2-back,F4,15,7.335976637878368e-11
8,2-back,F4,16,1.5038317742977642e-10
8,2-back,F4,17,3.0492704716678656e-10
8,2-back,F4,18,8.298807124491021e-11
8,2-back,F4,19,1.4184073518139563e-10
8,2-back,F4,20,8.195395523606535e-11
8,2-back,F4,21,6.296742410017838e-10
8,2-back,F4,22,2.1532717298960933e-10
8,2-back,F4,23,3.06759818131712e-11
8,2-back,F4,24,1.6621268287273275e-10
8,2-back,F4,25,1.7625256918684523e-10
8,2-back,F7,1,1.321912753827677e-10
8,2-back,F7,2,1.5748740417416427e-10
8,2-back,F7,3,3.288869328430653e-10
8,2-back,F7,4,2.9229921450529625e-11
8,2-back,F7,5,1.9347556092291527e-10
8,2-back,F7,6,1.7899918122701847e-10
8,2-back,F7,7,1.4429435905142325e-10
8,2-back,F7,8,1.313524891642512e-10
8,2-back,F7,9,1.1351285682472277e-10
8,2-back,F7,10,9.711228304844178e-11
8,2-back,F7,11,2.905740575005756e-10
8,2-back,F7,12,6.159347783841333e-11
8,2-back,F7,13,1.6776494404136372e-10
8,2-back,F7,14,3.175441975049502e-10
8,2-back,F7,15,2.525174746762874e-11
8,2-back,F7,16,6.592200000525927e-11
8,2-back,F7,17,2.865154079575942e-10
8,2-back,F7,18,6.44290127890875e-11
8,2-back,F7,19,1.4031240935204165e-10
8,2-back,F7,20,5.021308694529326e-11
8,2-back,F7,21,1.8736930385928278e-10
8,2-back,F7,22,8.08725983968833e-11
8,2-back,F7,23,2.540784143973266e-11
8,2-back,F7,24,6.890700783776843e-11
8,2-back,F7,25,1.3170018948097303e-10
8,2-back,F8,1,1.4546070589335345e-10
8,2-back,F8,2,2.1184600380351032e-10
8,2-back,F8,3,3.8425321395216063e-10
8,2-back,F8,4,6.528037088128303e-11
8,2-back,F8,5,2.320115817177138e-10
8,2-back,F8,6,8.04179174302165e-11
8,2-back,F8,7,1.1203096925044934e-10
8,2-back,F8,8,1.1798649876927746e-10
8,2-back,F8,9,2.836739303117421e-11
8,2-back,F8,10,8.877091019600592e-11
8,2-back,F8,11,1.7838548717943373e-10
8,2-back,F8,12,4.376441514657812e-11
8,2-back,F8,13,1.2082099536968076e-10
8,2-back,F8,14,2.2140706634590627e-10
8,2-back,F8,15,3.715457858223439e-11
8,2-back,F8,16,8.853897520192653e-11
8,2-back,F8,17,2.536732573744879e-10
8,2-back,F8,18,2.554873374458221e-11
8,2-back,F8,19,1.265719493929178e-10
8,2-back,F8,20,9.514052224382449e-11
8,2-back,F8,21,2.671086354984742e-10
8,2-back,F8,22,1.6477757947171704e-10
8,2-back,F8,23,2.1818172339312877e-11
8,2-back,F8,24,1.650342192643237e-10
8,2-back,F8,25,1.1551844406622686e-10
8,2-back,Fz,1,4.944618961565755e-10
8,2-back,Fz,2,1.139842469557477e-10
8,2-back,Fz,3,2.2301995316535448e-10
8,2-back,Fz,4,2.2896604189978977e-10
8,2-back,Fz,5,5.111839677329154e-10
8,2-back,Fz,6,5.341938061954916e-10
8,2-back,Fz,7,1.5600064156649752e-10
8,2-back,Fz,8,1.6163575647967328e-10
8,2-back,Fz,9,8.873351426452532e-11
8,2-back,Fz,10,3.656352106803318e-10
8,2-back,Fz,11,4.0709605455734864e-10
8,2-back,Fz,12,2.4397994628585457e-10
8,2-back,Fz,13,3.6541457523026743e-10
8,2-back,Fz,14,5.356884532303207e-10
8,2-back,Fz,15,1.1885792083070784e-10
8,2-back,Fz,16,3.0608230822565715e-10
8,2-back,Fz,17,2.6293142963890904e-10
8,2-back,Fz,18,2.0137197449305883e-10
8,2-back,Fz,19,1.501299646067994e-10
8,2-back,Fz,20,6.47573280690686e-11
8,2-back,Fz,21,1.3314624354215119e-09
8,2-back,Fz,22,5.068609761992611e-10
8,2-back,Fz,23,7.309492546438783e-11
8,2-back,Fz,24,1.7822340940105886e-10
8,2-back,Fz,25,2.357808679057085e-10
8,3-back,F3,1,2.4370207748567276e-10
8,3-back,F3,2,1.833254448903069e-10
8,3-back,F3,3,9.691452011351426e-11
8,3-back,F3,4,1.881211622856735e-10
8,3-back,F3,5,1.9204816343666578e-10
8,3-back,F3,6,3.862229154065811e-10
8,3-back,F3,7,2.2759513987471407e-10
8,3-back,F3,8,4.7028201941580506e-11
8,3-back,F3,9,2.4851679099737174e-10
8,3-back,F3,10,2.5785494491532245e-10
8,3-back,F3,11,2.912052556095379e-11
8,3-back,F3,12,2.95591725020127e-10
8,3-back,F3,13,3.198136523503725e-10
8,3-back,F3,14,1.747473531226556e-10
8,3-back,F3,15,1.7062426669749094e-10
8,3-back,F3,16,2.334876139668028e-10
8,3-back,F3,17,1.40208055856306e-10
8,3-back,F3,18,1.7018451628642517e-10
8,3-back,F3,19,4.292712300211438e-11
8,3-back,F3,20,2.15833672305534e-10
8,3-back,F3,21,1.078037423174557e-10
8,3-back,F3,22,4.079428990453882e-10
8,3-back,F3,23,2.442734915592934e-10
8,3-back,F3,24,1.1100871579670632e-10
8,3-back,F3,25,1.1261429560275221e-10
8,3-back,F3,26,3.276484916529766e-11
8,3-back,F3,27,8.898175691339767e-11
8,3-back,F3,28,1.9779933722810002e-10
8,3-back,F3,29,1.0827622055702517e-10
8,3-back,F3,30,1.2416130288834408e-10
8,3-back,F3,31,1.734209195957021e-10
8,3-back,F4,1,2.235808680448308e-10
8,3-back,F4,2,1.2717153530201835e-10
8,3-back,F4,3,8.351143604447252e-11
8,3-back,F4,4,8.374857528611578e-11
8,3-back,F4,5,1.4631008695179622e-10
8,3-back,F4,6,1.6882982475233258e-10
8,3-back,F4,7,1.3715945134816347e-10
8,3-back,F4,8,1.2822157399555705e-10
8,3-back,F4,9,1.5264556980966773e-10
8,3-back,F4,10,1.3618343761072086e-10
8,3-back,F4,11,1.3717822622481377e-10
8,3-back,F4,12,2.870489905013671e-10
8,3-back,F4,13,1.0947849236623559e-10
8,3-back,F4,14,2.0890620340442392e-10
8,3-back,F4,15,2.0165095766159578e-10
8,3-back,F4,16,1.6937517314572217e-10
8,3-back,F4,17,3.259881777305668e-10
8,3-back,F4,18,7.96819274361952e-11
8,3-back,F4,19,6.560686580028823e-11
8,3-back,F4,20,2.0767590551364396e-10
8,3-back,F4,21,1.2407903856195024e-10
8,3-back,F4,22,4.123204908218386e-10
8,3-back,F4,23,3.140496552370305e-10
8,3-back,F4,24,2.1132659306277998e-10
8,3-back,F4,25,1.693032175702304e-10
8,3-back,F4,26,5.358956932234288e-11
8,3-back,F4,27,1.605196965432427e-10
8,3-back,F4,28,1.1288683532119263e-10
8,3-back,F4,29,1.4231523470575557e-10
8,3-back,F4,30,2.128224527268252e-10
8,3-back,F4,31,1.6144638281221008e-10
8,3-back,F7,1,3.171409299054848e-10
8,3-back,F7,2,1.0008141658366587e-10
8,3-back,F7,3,1.178929900536685e-10
8,3-back,F7,4,1.8171203284818983e-10
8,3-back,F7,5,1.186674425110591e-10
8,3-back,F7,6,2.0009846878914236e-10
8,3-back,F7,7,3.275007930487495e-10
8,3-back,F7,8,2.6571065819689768e-11
8,3-back,F7,9,1.6545790276737861e-10
8,3-back,F7,10,2.770051692939031e-10
8,3-back,F7,11,2.6334913705060624e-11
8,3-back,F7,12,1.6760116534160508e-10
8,3-back,F7,13,1.521104873382833e-10
8,3-back,F7,14,1.399067500663446e-10
8,3-back,F7,15,1.21413651683366e-10
8,3-back,F7,16,1.622225064431069e-10
8,3-back,F7,17,1.9380178777267672e-10
8,3-back,F7,18,4.983060866715228e-11
8,3-back,F7,19,1.2350474898105937e-11
8,3-back,F7,20,2.3236370436386373e-10
8,3-back,F7,21,5.721176655700383e-11
8,3-back,F7,22,2.0567746334666483e-10
8,3-back,F7,23,1.557280592010577e-10
8,3-back,F7,24,1.434729824140296e-10
8,3-back,F7,25,1.106742054684379e-10
8,3-back,F7,26,1.7583517737048108e-11
8,3-back,F7,27,1.0192710709885203e-10
8,3-back,F7,28,1.1787813579579317e-10
8,3-back,F7,29,6.590396639084764e-11
8,3-back,F7,30,6.84172212003408e-11
8,3-back,F7,31,9.500606521109192e-11
8,3-back,F8,1,1.6579851169332062e-10
8,3-back,F8,2,6.41594950412243e-11
8,3-back,F8,3,7.460999516244542e-11
8,3-back,F8,4,4.98339037976493e-11
8,3-back,F8,5,1.0707629587858223e-10
8,3-back,F8,6,1.379206291495719e-10
8,3-back,F8,7,4.790702772025975e-11
8,3-back,F8,8,5.917542928999718e-11
8,3-back,F8,9,1.4898538053049147e-10
8,3-back,F8,10,1.3620440502417291e-10
8,3-back,F8,11,8.625397782268381e-11
8,3-back,F8,12,1.5106118957081348e-10
8,3-back,F8,13,3.117954546591229e-11
8,3-back,F8,14,5.581180791303304e-11
8,3-back,F8,15,8.326303459753693e-11
8,3-back,F8,16,6.106035743678234e-11
8,3-back,F8,17,2.667573283086733e-10
8,3-back,F8,18,2.840264160358095e-11
8,3-back,F8,19,5.7384925260104804e-11
8,3-back,F8,20,7.698986629086746e-11
8,3-back,F8,21,6.03712876457189e-11
8,3-back,F8,22,2.1894201106551405e-10
8,3-back,F8,23,2.418536722011566e-10
8,3-back,F8,24,2.348341875246039e-10
8,3-back,F8,25,7.842379107359141e-11
8,3-back,F8,26,2.963691289352548e-11
8,3-back,F8,27,9.093631914584528e-11
8,3-back,F8,28,5.912912018277109e-11
8,3-back,F8,29,6.831689183192284e-11
8,3-back,F8,30,1.111968106791462e-10
8,3-back,F8,31,4.654264380555347e-11
8,3-back,Fz,1,2.3439050368709907e-10
8,3-back,Fz,2,1.7032277935534487e-10
8,3-back,Fz,3,1.4568962851992087e-10
8,3-back,Fz,4,1.59114004503298e-10
8,3-back,Fz,5,2.3866965897053635e-10
8,3-back,Fz,6,5.19180929226554e-10
8,3-back,Fz,7,2.817978633426843e-10
8,3-back,Fz,8,1.345140198637901e-10
8,3-back,Fz,9,3.781377370545931e-10
8,3-back,Fz,10,1.9945485037817027e-10
8,3-back,Fz,11,1.4781771853790025e-10
8,3-back,Fz,12,2.775565713037917e-10
8,3-back,Fz,13,2.6806742795329544e-10
8,3-back,Fz,14,2.5107198210894466e-10
8,3-back,Fz,15,2.993200739768869e-10
8,3-back,Fz,16,3.70406241638775e-10
8,3-back,Fz,17,2.8657903111704225e-10
8,3-back,Fz,18,3.17558606726253e-10
8,3-back,Fz,19,7.074758651863739e-11
8,3-back,Fz,20,1.9993985864490236e-10
8,3-back,Fz,21,2.075902396096085e-10
8,3-back,Fz,22,7.245064010507246e-10
8,3-back,Fz,23,4.4451834007428054e-10
8,3-back,Fz,24,1.6925150123901804e-10
8,3-back,Fz,25,2.6866269881902205e-10
8,3-back,Fz,26,5.358223189052731e-11
8,3-back,Fz,27,1.9451609659727909e-10
8,3-back,Fz,28,1.951035482440911e-10
8,3-back,Fz,29,9.617192461484494e-11
8,3-back,Fz,30,2.4876699937304614e-10
8,3-back,Fz,31,2.683531157943388e-10
8,4-back,F3,1,1.8158727157426564e-10
8,4-back,F3,2,8.127093108658416e-10
8,4-back,F3,3,1.8399634287630538e-10
8,4-back,F3,4,1.1841663011124211e-10
8,4-back,F3,5,3.6037756999240863e-10
8,4-back,F3,6,1.4258176468744403e-10
8,4-back,F3,7,1.3675720358646508e-10
8,4-back,F3,8,1.0368621937313824e-10
8,4-back,F3,9,7.203435908370543e-11
8,4-back,F3,10,1.0706850746812172e-10
8,4-back,F3,11,1.5508113005224213e-10
8,4-back,F3,12,5.647223635467009e-10
8,4-back,F3,13,1.714853994622192e-10
8,4-back,F3,14,1.641150586544615e-10
8,4-back,F3,15,1.549335078020965e-10
8,4-back,F3,16,8.162725931554413e-11
8,4-back,F3,17,1.052506942135887e-10
8,4-back,F3,18,3.4657779785643664e-10
8,4-back,F3,19,1.1215738773643171e-10
8,4-back,F3,20,3.080981765181067e-10
8,4-back,F4,1,1.1837892142480949e-10
8,4-back,F4,2,6.527420218216735e-10
8,4-back,F4,3,8.783512419873418e-11
8,4-back,F4,4,1.2894562446913498e-10
8,4-back,F4,5,1.4401385074826788e-10
8,4-back,F4,6,6.683098304319855e-11
8,4-back,F4,7,1.8882455849772422e-10
8,4-back,F4,8,1.0450518299762858e-10
8,4-back,F4,9,8.755959419583433e-11
8,4-back,F4,10,6.652097982928196e-11
8,4-back,F4,11,1.8524586652171073e-10
8,4-back,F4,12,2.9353531094400234e-10
8,4-back,F4,13,1.3683906574960357e-10
8,4-back,F4,14,1.6111604340765276e-10
8,4-back,F4,15,1.1150452784560689e-10
8,4-back,F4,16,8.51185498100919e-11
8,4-back,F4,17,1.9558028825272079e-10
8,4-back,F4,18,3.314733554262087e-10
8,4-back,F4,19,1.2018293132054302e-10
8,4-back,F4,20,3.185312686206647e-10
8,4-back,F7,1,1.1420626174305135e-10
8,4-back,F7,2,2.646058461203385e-10
8,4-back,F7,3,2.7857462870940525e-10
8,4-back,F7,4,6.543708230656627e-11
8,4-back,F7,5,5.054727109146858e-10
8,4-back,F7,6,1.1632000852372441e-10
8,4-back,F7,7,3.686516511984273e-10
8,4-back,F7,8,5.2561822615417143e-11
8,4-back,F7,9,2.5441028375651732e-11
8,4-back,F7,10,8.469395153873732e-11
8,4-back,F7,11,2.832312597248818e-10
8,4-back,F7,12,9.093174121301377e-10
8,4-back,F7,13,3.568676415786756e-10
8,4-back,F7,14,1.061644154349729e-10
8,4-back,F7,15,1.217088981276311e-10
8,4-back,F7,16,6.402100606223702e-11
8,4-back,F7,17,5.298288265422162e-11
8,4-back,F7,18,2.329368833420902e-10
8,4-back,F7,19,1.0247007553541308e-10
8,4-back,F7,20,2.147336491146992e-10
8,4-back,F8,1,1.0258882450867689e-10
8,4-back,F8,2,2.0995299958061804e-10
8,4-back,F8,3,5.744536847367734e-11
8,4-back,F8,4,6.652662479549647e-11
8,4-back,F8,5,9.188215777346806e-11
8,4-back,F8,6,7.362304223073028e-11
8,4-back,F8,7,2.824177259230213e-10
8,4-back,F8,8,1.1571752197359918e-10
8,4-back,F8,9,3.1020619665621087e-11
8,4-back,F8,10,3.230624976504293e-11
8,4-back,F8,11,2.504364424570772e-10
8,4-back,F8,12,2.6274824106456807e-10
8,4-back,F8,13,8.488700478015094e-11
8,4-back,F8,14,9.529244676890666e-11
8,4-back,F8,15,1.547853838231874e-10
8,4-back,F8,16,6.005113546507832e-11
8,4-back,F8,17,1.059009161314298e-10
8,4-back,F8,18,2.297335996824433e-10
8,4-back,F8,19,1.2488794845812418e-10
8,4-back,F8,20,3.4359504385889864e-10
8,4-back,Fz,1,1.3948506217508108e-10
8,4-back,Fz,2,1.4501837034608041e-09
8,4-back,Fz,3,2.2963867860698875e-10
8,4-back,Fz,4,1.453637823819682e-10
8,4-back,Fz,5,1.8542469492815176e-10
8,4-back,Fz,6,7.795448630778993e-11
8,4-back,Fz,7,1.7948521497160995e-10
8,4-back,Fz,8,9.791323523177031e-11
8,4-back,Fz,9,1.3016199348451556e-10
8,4-back,Fz,10,1.2992259423989526e-10
8,4-back,Fz,11,2.048440123295321e-10
8,4-back,Fz,12,5.012875543773676e-10
8,4-back,Fz,13,1.2889713781264186e-10
8,4-back,Fz,14,2.9555715319030553e-10
8,4-back,Fz,15,1.7132099857075328e-10
8,4-back,Fz,16,1.5435358353940313e-10
8,4-back,Fz,17,2.2496109977542564e-10
8,4-back,Fz,18,3.2493436533984844e-10
8,4-back,Fz,19,1.7308764406750867e-10
8,4-back,Fz,20,3.503381776819526e-10
9,1-back,F3,1,4.468362347671693e-10
9,1-back,F3,2,2.4669628136703333e-10
9,1-back,F3,3,3.6403944051332265e-10
9,1-back,F3,4,5.71006447239343e-10
9,1-back,F3,5,1.7653171631062053e-10
9,1-back,F3,6,2.574753980280673e-10
9,1-back,F3,7,2.4842193490694693e-10
9,1-back,F3,8,2.9109653259796224e-10
9,1-back,F3,9,8.243369826787145e-11
9,1-back,F3,10,1.9414880262589884e-10
9,1-back,F3,11,5.204122153248244e-10
9,1-back,F3,12,2.6766513544266023e-10
9,1-back,F3,13,3.1649173289072566e-10
9,1-back,F3,14,3.32267453132891e-10
9,1-back,F3,15,3.463736005978713e-10
9,1-back,F3,16,7.61791554477388e-10
9,1-back,F3,17,2.7944507174296996e-10
9,1-back,F3,18,1.721968488088713e-10
9,1-back,F3,19,1.228992103573712e-09
9,1-back,F3,20,2.8520607125574657e-10
9,1-back,F3,21,5.286947247469797e-10
9,1-back,F3,22,1.659054025154119e-10
9,1-back,F3,23,2.1844712994138858e-10
9,1-back,F3,24,3.4681401931903973e-10
9,1-back,F3,25,3.977732039843079e-10
9,1-back,F3,26,9.079942808762787e-11
9,1-back,F3,27,1.2517048744335182e-10
9,1-back,F3,28,6.076344811124526e-10
9,1-back,F3,29,3.5416371032455794e-10
9,1-back,F3,30,8.427447853892863e-10
9,1-back,F3,31,2.488309807477082e-10
9,1-back,F3,32,2.266148536251926e-10
9,1-back,F3,33,7.595681312051474e-10
9,1-back,F3,34,1.8597625247200978e-10
9,1-back,F3,35,4.93098417298829e-10
9,1-back,F3,36,3.5312291264079634e-10
9,1-back,F3,37,5.856370483628598e-10
9,1-back,F3,38,2.3564302133952593e-10
9,1-back,F3,39,1.2281466246139946e-10
9,1-back,F3,40,2.1791701159334707e-10
9,1-back,F3,41,5.942219991774892e-10
9,1-back,F3,42,2.391953235010012e-10
9,1-back,F3,43,1.2932849672778475e-10
9,1-back,F3,44,8.071854267114074e-10
9,1-back,F3,45,1.981008829855325e-10
9,1-back,F3,46,1.8713053864283224e-09
9,1-back,F3,47,6.547943054183149e-11
9,1-back,F3,48,2.351426140839266e-10
9,1-back,F3,49,4.5573941759490513e-10
9,1-back,F3,50,3.73804705563756e-10
9,1-back,F3,51,9.352031752834417e-11
9,1-back,F3,52,3.199810563227864e-10
9,1-back,F3,53,3.260489724942701e-10
9,1-back,F3,54,4.2018164378979023e-10
9,1-back,F3,55,1.9527404231258582e-10
9,1-back,F3,56,2.7539248651548466e-10
9,1-back,F3,57,3.300028008857428e-10
9,1-back,F3,58,7.256733784277924e-11
9,1-back,F3,59,2.8766365723438375e-10
9,1-back,F3,60,2.6603792955580766e-10
9,1-back,F3,61,1.5663373755236837e-10
9,1-back,F3,62,6.386466997314166e-10
9,1-back,F3,63,1.9216734503111068e-10
9,1-back,F3,64,5.170653155667341e-11
9,1-back,F3,65,1.8131057112227835e-10
9,1-back,F3,66,6.339784532498616e-10
9,1-back,F4,1,4.452450390355388e-10
9,1-back,F4,2,4.497912137817396e-10
9,1-back,F4,3,4.66538311150479e-10
9,1-back,F4,4,8.48440806807282e-10
9,1-back,F4,5,2.537758161030431e-10
9,1-back,F4,6,3.469575379755209e-10
9,1-back,F4,7,3.097345890519146e-10
9,1-back,F4,8,1.5964182469446576e-10
9,1-back,F4,9,2.1621706095180373e-10
9,1-back,F4,10,1.2671321520573843e-10
9,1-back,F4,11,7.454209867049955e-10
9,1-back,F4,12,4.825831190807308e-10
9,1-back,F4,13,6.049096345849329e-10
9,1-back,F4,14,3.3257989783798766e-10
9,1-back,F4,15,2.416107873612391e-10
9,1-back,F4,16,8.210317973867819e-10
9,1-back,F4,17,1.6859710334261767e-10
9,1-back,F4,18,2.5336486800700946e-10
9,1-back,F4,19,1.2478998533276723e-09
9,1-back,F4,20,4.235025362957622e-10
9,1-back,F4,21,5.492345966355255e-10
9,1-back,F4,22,2.394159532390694e-10
9,1-back,F4,23,1.7952887533762719e-10
9,1-back,F4,24,2.6767529771939874e-10
9,1-back,F4,25,2.0345844494086273e-10
9,1-back,F4,26,3.1134324867824695e-10
9,1-back,F4,27,1.9385493968095263e-10
9,1-back,F4,28,8.43156591260722e-10
9,1-back,F4,29,4.704526868769467e-10
9,1-back,F4,30,3.3799006238107775e-10
9,1-back,F4,31,4.661343522967634e-10
9,1-back,F4,32,4.2055555546075453e-10
9,1-back,F4,33,8.514070467728864e-10
9,1-back,F4,34,4.622066741362924e-10
9,1-back,F4,35,1.00328069962283e-09
9,1-back,F4,36,2.9756013793037876e-10
9,1-back,F4,37,4.1578523532420945e-10
9,1-back,F4,38,4.46535404189394e-10
9,1-back,F4,39,3.442755448922054e-10
9,1-back,F4,40,4.022888960151219e-10
9,1-back,F4,41,5.379200981248762e-10
9,1-back,F4,42,2.2832766098895635e-10
9,1-back,F4,43,1.4538455286301915e-10
9,1-back,F4,44,8.232474920944821e-10
9,1-back,F4,45,2.7174164079490346e-10
9,1-back,F4,46,1.8464635377236584e-09
9,1-back,F4,47,1.0865442935726755e-10
9,1-back,F4,48,1.5843174720273773e-10
9,1-back,F4,49,5.150139972545723e-10
9,1-back,F4,50,3.683997065307937e-10
9,1-back,F4,51,1.9290494641581428e-10
9,1-back,F4,52,4.5889797860348176e-10
9,1-back,F4,53,4.4708921897841974e-10
9,1-back,F4,54,6.305237611230458e-10
9,1-back,F4,55,5.76803559716151e-10
9,1-back,F4,56,3.789974918802679e-10
9,1-back,F4,57,3.2899832382075455e-10
9,1-back,F4,58,1.198600794018647e-10
9,1-back,F4,59,3.967914482266056e-10
9,1-back,F4,60,2.5905134329935776e-10
9,1-back,F4,61,7.233974836859476e-10
9,1-back,F4,62,7.750962031701308e-10
9,1-back,F4,63,2.511997492019489e-10
9,1-back,F4,64,1.2747959763016646e-10
9,1-back,F4,65,1.6846465587686518e-10
9,1-back,F4,66,3.350251862300274e-10
9,1-back,F7,1,1.0139460076516878e-09
9,1-back,F7,2,8.632800974793e-11
9,1-back,F7,3,8.553567728375608e-10
9,1-back,F7,4,1.1469008265220195e-09
9,1-back,F7,5,1.279064712828255e-10
9,1-back,F7,6,2.4203945090024207e-10
9,1-back,F7,7,5.464095731424059e-10
9,1-back,F7,8,6.939979540543998e-11
9,1-back,F7,9,1.3545271482258372e-10
9,1-back,F7,10,2.1977726661163658e-10
9,1-back,F7,11,1.1764187159887025e-10
9,1-back,F7,12,8.473679344480672e-11
9,1-back,F7,13,1.0948577365228362e-10
9,1-back,F7,14,9.82705128035677e-11
9,1-back,F7,15,1.1779000326685327e-10
9,1-back,F7,16,1.9543989842602209e-10
9,1-back,F7,17,3.522796852910756e-10
9,1-back,F7,18,6.58881971289028e-11
9,1-back,F7,19,7.98157683874313e-10
9,1-back,F7,20,1.624494605029863e-10
9,1-back,F7,21,3.4849964972168245e-10
9,1-back,F7,22,7.170690396481661e-11
9,1-back,F7,23,2.3758312775748147e-10
9,1-back,F7,24,7.67335941695707e-11
9,1-back,F7,25,3.3581345099621855e-10
9,1-back,F7,26,9.484208899096276e-11
9,1-back,F7,27,1.9572181362134124e-10
9,1-back,F7,28,2.4764189890630657e-10
9,1-back,F7,29,1.0476607954238559e-10
9,1-back,F7,30,7.730176947868561e-10
9,1-back,F7,31,1.2097291768958733e-10
9,1-back,F7,32,1.1258278017930642e-10
9,1-back,F7,33,3.463572916722837e-10
9,1-back,F7,34,1.1054701157886943e-10
9,1-back,F7,35,1.9627687504417212e-10
9,1-back,F7,36,1.5454923667277654e-10
9,1-back,F7,37,5.211930797849449e-10
9,1-back,F7,38,1.410440771709588e-10
9,1-back,F7,39,5.397959339376088e-11
9,1-back,F7,40,7.209621491999125e-11
9,1-back,F7,41,6.665128440863057e-10
9,1-back,F7,42,1.5467065991655414e-10
9,1-back,F7,43,1.6170723670077272e-10
9,1-back,F7,44,6.380197125081845e-10
9,1-back,F7,45,1.106595921516329e-10
9,1-back,F7,46,5.938515671166037e-10
9,1-back,F7,47,5.418753673996189e-11
9,1-back,F7,48,2.0080199475651196e-10
9,1-back,F7,49,1.523646399566537e-10
9,1-back,F7,50,5.516255883344115e-10
9,1-back,F7,51,8.456668096007772e-11
9,1-back,F7,52,1.198757442962707e-10
9,1-back,F7,53,8.423374537325353e-11
9,1-back,F7,54,1.4694139408367126e-10
9,1-back,F7,55,9.434871407282981e-11
9,1-back,F7,56,2.4094830371015005e-10
9,1-back,F7,57,1.9097344364605305e-10
9,1-back,F7,58,2.907047597711175e-11
9,1-back,F7,59,1.5140651013584215e-10
9,1-back,F7,60,9.523088593938215e-11
9,1-back,F7,61,9.475747481666722e-11
9,1-back,F7,62,2.587799395945124e-10
9,1-back,F7,63,5.710044799807156e-11
9,1-back,F7,64,7.454148353243682e-11
9,1-back,F7,65,2.6048205584373597e-11
9,1-back,F7,66,2.643580865455042e-10
9,1-back,F8,1,9.67914180967968e-10
